FID,ID,POINT_X,POINT_Y,AREA_SQM,LAND,MANGROVE,FRINGING_R,OUTER_REEF,SEAGRASS,WATER,REEF_AREA,LAND_AREA
26217,92908,119.3316956,11.11944914,78486,13000,0,36900,0,0,78486,36900,13000
26218,92909,119.3316956,11.1219492,78517,0,0,0,0,0,78517,0,0
26219,92910,119.3316956,11.12444926,78488,0,0,0,0,0,78488,0,0
26220,92911,119.3316956,11.12694931,78518,33900,0,2300,0,0,78518,2300,33900
26221,92912,119.3316956,11.12944937,78489,78400,0,0,0,0,78489,0,78400
26222,92913,119.3316956,11.13194943,78520,18300,0,10200,0,0,78520,10200,18300
26223,92914,119.3316956,11.13444948,78491,0,0,0,0,0,78491,0,0
26224,92915,119.3316956,11.13694954,78521,0,0,0,0,0,78521,0,0
26225,92916,119.3316956,11.1394496,78492,0,0,0,0,0,78492,0,0
26226,92917,119.3316956,11.14194918,78493,0,0,0,0,0,78493,0,0
26227,92918,119.3316956,11.14444924,78523,0,0,0,0,0,78523,0,0
26228,92919,119.3316956,11.14694929,78494,0,0,0,0,0,78494,0,0
26229,92920,119.3316956,11.14944935,78525,0,0,0,0,0,78525,0,0
26230,92921,119.3316956,11.15194941,78495,5000,0,6300,0,0,78495,6300,5000
26231,92922,119.3316956,11.15444947,78526,0,0,0,0,0,78526,0,0
26232,92923,119.3316956,11.15694952,78497,0,0,0,0,0,78497,0,0
26233,92924,119.3316956,11.15944958,78527,0,0,0,0,0,78527,0,0
26234,92925,119.3316956,11.16194964,78498,0,0,0,0,0,78498,0,0
26235,92926,119.3316956,11.16444922,78499,0,0,0,0,0,78499,0,0
26236,92927,119.3316956,11.16694927,78529,0,0,0,0,0,78529,0,0
26237,92928,119.3316956,11.16944933,78500,0,0,0,0,0,78500,0,0
26238,92929,119.3316956,11.17194939,78531,0,0,0,0,0,78531,0,0
26239,92930,119.3316956,11.17444945,78502,0,0,0,0,0,78502,0,0
26240,92931,119.3316956,11.1769495,78532,0,0,0,0,0,78532,0,0
26241,92932,119.3316956,11.17944956,78503,0,0,0,0,0,78503,0,0
26242,92933,119.3316956,11.18194914,78504,0,0,0,0,0,78504,0,0
26243,92934,119.3316956,11.1844492,78534,0,0,0,0,0,78534,0,0
26244,92935,119.3316956,11.18694926,78505,0,0,0,0,0,78505,0,0
26245,92936,119.3316956,11.18944931,78536,0,0,0,0,0,78536,0,0
26246,92937,119.3316956,11.19194937,78506,0,0,0,0,0,78506,0,0
26247,92938,119.3316956,11.19444943,78537,0,0,0,0,0,78537,0,0
26248,92939,119.3316956,11.19694948,78508,0,0,0,0,0,78508,0,0
26249,92940,119.3316956,11.19944907,78508,0,0,0,0,0,78508,0,0
26250,92941,119.3316956,11.20194912,78539,0,0,0,0,0,78539,0,0
26251,92942,119.3316956,11.20444918,78510,0,0,0,0,0,78510,0,0
26252,92943,119.3316956,11.20695019,78600,0,0,0,0,0,78600,0,0
26253,92944,119.3316956,11.2094512,78511,0,0,0,0,0,78511,0,0
26254,92945,119.3316956,11.21195126,78542,0,0,0,0,0,78542,0,0
26255,92946,119.3316956,11.21445132,78513,0,0,0,0,0,78513,0,0
26256,92947,119.3316956,11.2169509,78513,0,0,0,0,0,78513,0,0
26257,92948,119.3316956,11.21945095,78544,0,0,0,0,0,78544,0,0
26258,92949,119.3316956,11.22195101,78515,0,0,0,0,0,78515,0,0
26259,92950,119.3316956,11.22445107,78545,0,0,0,0,0,78545,0,0
26260,92951,119.3316956,11.22695113,78516,0,0,0,0,0,78516,0,0
26261,92952,119.3316956,11.22945118,78547,0,0,0,0,0,78547,0,0
26262,92953,119.3316956,11.23195124,78517,0,0,0,0,0,78517,0,0
26263,92954,119.3316956,11.23445082,78518,0,0,0,0,0,78518,0,0
26264,92955,119.3316956,11.23695088,78549,0,0,0,0,0,78549,0,0
26265,92956,119.3316956,11.23945093,78519,0,0,0,0,0,78519,0,0
26266,92957,119.3316956,11.24195099,78550,0,0,0,0,0,78550,0,0
26267,92958,119.3316956,11.24445105,78521,0,0,0,0,0,78521,0,0
26268,92959,119.3316956,11.24695111,78551,0,0,0,0,0,78551,0,0
26269,92960,119.3316956,11.24945116,78522,0,0,0,0,0,78522,0,0
26270,92961,119.3316956,11.25195074,78523,0,0,0,0,0,78523,0,0
26271,92962,119.3316956,11.2544508,78553,0,0,0,0,0,78553,0,0
26272,92963,119.3316956,11.25695086,78524,0,0,0,0,0,78524,0,0
26273,92964,119.3316956,11.25945092,78555,0,0,0,0,0,78555,0,0
26274,92965,119.3316956,11.26195097,78526,0,0,0,0,0,78526,0,0
26275,92966,119.3316956,11.26445103,78556,0,0,0,0,0,78556,0,0
26276,92967,119.3316956,11.26695109,78527,0,0,0,0,0,78527,0,0
26277,92968,119.3316956,11.26945114,78558,0,0,0,0,0,78558,0,0
26278,92969,119.3316956,11.2719512,78528,0,0,0,0,0,78528,0,0
26279,92970,119.3316956,11.27445078,78529,0,0,0,0,0,78529,0,0
26280,92971,119.3316956,11.27695084,78560,0,0,0,0,0,78560,0,0
26281,92972,119.3316956,11.2794509,78530,0,0,0,0,0,78530,0,0
26282,92973,119.3316956,11.28195095,78561,0,0,0,0,0,78561,0,0
26283,92974,119.3316956,11.28445101,78532,0,0,0,0,0,78532,0,0
26284,92975,119.3316956,11.28695107,78562,0,0,0,0,0,78562,0,0
26285,92976,119.3316956,11.28945113,78533,0,0,0,0,0,78533,0,0
26286,92977,119.3316956,11.29195118,78564,0,0,0,0,0,78564,0,0
26287,92978,119.3316956,11.29445124,78535,0,0,0,0,0,78535,0,0
26288,92979,119.3316956,11.29695082,78535,0,0,0,0,0,78535,0,0
26289,92980,119.3316956,11.29945088,78566,0,0,0,0,0,78566,0,0
26290,92981,119.3316956,11.30195093,78537,0,0,0,0,0,78537,0,0
26291,92982,119.3316956,11.30445099,78567,0,0,0,0,0,78567,0,0
26292,92983,119.3316956,11.30695105,78538,0,0,0,0,0,78538,0,0
26293,92984,119.3316956,11.30945111,78569,0,0,0,0,0,78569,0,0
26294,92985,119.3316956,11.31195116,78539,0,0,0,0,0,78539,0,0
26295,92986,119.3316956,11.31445074,78540,0,0,0,0,0,78540,0,0
26296,92987,119.3316956,11.3169508,78571,0,0,0,0,0,78571,0,0
26297,92988,119.3316956,11.31945086,78542,0,0,0,0,0,78542,0,0
26298,92989,119.3316956,11.32195092,78572,0,0,0,0,0,78572,0,0
26299,92990,119.3316956,11.32445097,78543,0,0,0,0,0,78543,0,0
26300,92991,119.3316956,11.32695103,78574,0,0,0,0,0,78574,0,0
26301,92992,119.3316956,11.32945109,78544,0,0,0,0,0,78544,0,0
26302,92993,119.3316956,11.33195067,78545,0,0,0,0,0,78545,0,0
26303,92994,119.3316956,11.33445072,78576,0,0,0,0,0,78576,0,0
26304,92995,119.3316956,11.33695078,78546,0,0,0,0,0,78546,0,0
26305,92996,119.3316956,11.33945084,78577,0,0,0,0,0,78577,0,0
26306,92997,119.3316956,11.3419509,78548,0,0,0,0,0,78548,0,0
26307,92998,119.3316956,11.34445095,78578,0,0,0,0,0,78578,0,0
26308,92999,119.3316956,11.34695101,78549,0,0,0,0,0,78549,0,0
26309,93000,119.3316956,11.34945107,78580,0,0,0,0,0,78580,0,0
26310,93001,119.3316956,11.35195113,78551,0,0,0,0,0,78551,0,0
26311,93002,119.3316956,11.35445071,78551,0,0,0,0,0,78551,0,0
26312,93003,119.3316956,11.35695076,78582,0,0,0,0,0,78582,0,0
26313,93004,119.3316956,11.35945082,78553,0,0,0,0,0,78553,0,0
26314,93005,119.3316956,11.36195088,78583,0,0,0,0,0,78583,0,0
26315,93006,119.3316956,11.36445093,78554,0,0,0,0,0,78554,0,0
26316,93007,119.3316956,11.36695099,78585,0,0,0,0,0,78585,0,0
26317,93008,119.3316956,11.36945105,78555,0,0,0,0,0,78555,0,0
26318,93009,119.3316956,11.37195111,78586,0,0,0,0,0,78586,0,0
26319,93010,119.3316956,11.37445116,78557,0,0,0,0,0,78557,0,0
26320,93011,119.3316956,11.37695074,78558,0,0,0,0,0,78558,0,0
26321,93012,119.3316956,11.3794508,78588,0,0,0,0,0,78588,0,0
26322,93013,119.3316956,11.38195086,78559,0,0,0,0,0,78559,0,0
26323,93014,119.3316956,11.38445092,78590,0,0,0,0,0,78590,0,0
26324,93015,119.3316956,11.38695097,78560,0,0,0,0,0,78560,0,0
26325,93016,119.3316956,11.38945103,78591,0,0,0,0,0,78591,0,0
26326,93017,119.3316956,11.39195109,78562,0,0,0,0,0,78562,0,0
26327,93018,119.3316956,11.39445067,78562,0,0,0,0,0,78562,0,0
26328,93019,119.3316956,11.39695072,78593,0,0,0,0,0,78593,0,0
26329,93020,119.3316956,11.39945078,78564,0,0,0,0,0,78564,0,0
26330,93021,119.3316956,11.40195084,78595,0,0,0,0,0,78595,0,0
26331,93022,119.3316956,11.4044509,78565,0,0,0,0,0,78565,0,0
26332,93023,119.3316956,11.40695095,78596,0,0,0,0,0,78596,0,0
26333,93024,119.3316956,11.40945101,78567,0,0,0,0,0,78567,0,0
26334,93025,119.3316956,11.41195059,78567,0,0,0,0,0,78567,0,0
26335,93026,119.3316956,11.41445065,78598,0,0,0,0,0,78598,0,0
26336,93027,119.3316956,11.41695071,78569,0,0,0,0,0,78569,0,0
26337,93028,119.3316956,11.41945076,78599,0,0,0,0,0,78599,0,0
26338,93029,119.3316956,11.42195082,78570,0,0,0,0,0,78570,0,0
26339,93030,119.3316956,11.42445088,78601,0,0,0,0,0,78601,0,0
26340,93031,119.3316956,11.42695093,78572,0,0,0,0,0,78572,0,0
26341,93032,119.3316956,11.42945099,78602,0,0,0,0,0,78602,0,0
26342,93033,119.3316956,11.43195105,78573,0,0,0,0,0,78573,0,0
26343,93034,119.3316956,11.43445063,78574,0,0,0,0,0,78574,0,0
26344,93035,119.3316956,11.43695069,78604,0,0,0,0,0,78604,0,0
26345,93036,119.3316956,11.43945074,78575,0,0,0,0,0,78575,0,0
26346,93037,119.3316956,11.4419508,78606,0,0,0,0,0,78606,0,0
26347,93038,119.3316956,11.44445086,78576,0,0,0,0,0,78576,0,0
26348,93039,119.3316956,11.44695092,78607,0,0,0,0,0,78607,0,0
26349,93040,119.3316956,11.44945097,78578,0,0,0,0,0,78578,0,0
26350,93041,119.3316956,11.45195103,78609,0,0,0,0,0,78609,0,0
26351,93042,119.3316956,11.45445109,78579,0,0,0,0,0,78579,0,0
26352,93043,119.3316956,11.45695067,78580,0,0,0,0,0,78580,0,0
26353,93044,119.3316956,11.45945072,78611,0,0,0,0,0,78611,0,0
26354,93045,119.3316956,11.46195078,78581,0,0,0,0,0,78581,0,0
26355,93046,119.3316956,11.46445084,78612,0,0,0,0,0,78612,0,0
26356,93047,119.3316956,11.4669509,78583,0,0,0,0,0,78583,0,0
26357,93048,119.3316956,11.46945095,78614,0,0,0,0,0,78614,0,0
26358,93049,119.3316956,11.47195101,78584,0,0,0,0,0,78584,0,0
26359,93050,119.3316956,11.47445059,78585,0,0,0,0,0,78585,0,0
26360,93051,119.3316956,11.47695065,78616,0,0,0,0,0,78616,0,0
26361,93052,119.3316956,11.47945071,78586,0,0,0,0,0,78586,0,0
26362,93053,119.3316956,11.48195076,78617,0,0,0,0,0,78617,0,0
26363,93054,119.3316956,11.48445082,78588,0,0,0,0,0,78588,0,0
26364,93055,119.3316956,11.48695088,78618,0,0,0,0,0,78618,0,0
26365,93056,119.3316956,11.48945093,78589,0,0,0,0,0,78589,0,0
26366,93057,119.3316956,11.49195051,78590,0,0,0,0,0,78590,0,0
26367,93058,119.3316956,11.49445057,78621,0,0,0,0,0,78621,0,0
26368,93059,119.3316956,11.49695063,78591,0,0,0,0,0,78591,0,0
26369,93060,119.3316956,11.49945069,78622,0,0,0,0,0,78622,0,0
26370,93061,119.3316956,11.50195074,78593,0,0,0,0,0,78593,0,0
26371,93062,119.3316956,11.5044508,78623,0,0,0,0,0,78623,0,0
26372,93063,119.3316956,11.50695086,78594,0,0,0,0,0,78594,0,0
26373,93064,119.3316956,11.50945092,78625,0,0,0,0,0,78625,0,0
26374,93065,119.3316956,11.51195097,78596,0,0,0,0,0,78596,0,0
26375,93066,119.3316956,11.51445055,78596,0,0,0,0,0,78596,0,0
26376,93067,119.3316956,11.51695061,78627,0,0,0,0,0,78627,0,0
26377,93068,119.3316956,11.51945067,78598,0,0,0,0,0,78598,0,0
26378,93069,119.3316956,11.52195072,78628,0,0,0,0,0,78628,0,0
26379,93070,119.3316956,11.52445078,78599,0,0,0,0,0,78599,0,0
26380,93071,119.3316956,11.52695084,78630,0,0,0,0,0,78630,0,0
26381,93072,119.3316956,11.5294509,78600,0,0,0,0,0,78600,0,0
26382,93073,119.3316956,11.53195095,78631,0,0,0,0,0,78631,0,0
26383,93074,119.3316956,11.53445101,78602,0,0,0,0,0,78602,0,0
26384,93075,119.3316956,11.53695059,78603,0,0,0,0,0,78603,0,0
26385,93076,119.3316956,11.53945065,78633,0,0,0,0,0,78633,0,0
26386,93077,119.3316956,11.54195071,78604,0,0,0,0,0,78604,0,0
26387,93078,119.3316956,11.54445076,78635,0,0,0,0,0,78635,0,0
26388,93079,119.3316956,11.54695082,78605,0,0,0,0,0,78605,0,0
26389,93080,119.3316956,11.54945088,78636,0,0,0,0,0,78636,0,0
26390,93081,119.3316956,11.55195093,78607,0,0,0,0,0,78607,0,0
26391,93082,119.3316956,11.55445051,78608,0,0,0,0,0,78608,0,0
26392,93083,119.3316956,11.55695057,78638,0,0,0,0,0,78638,0,0
26393,93084,119.3316956,11.55945063,78609,0,0,0,0,0,78609,0,0
26394,93085,119.3316956,11.56195069,78640,0,0,0,0,0,78640,0,0
26395,93086,119.3316956,11.56445074,78610,0,0,0,0,0,78610,0,0
26396,93087,119.3316956,11.5669508,78641,0,0,0,0,0,78641,0,0
26397,93088,119.3316956,11.56945086,78612,0,0,0,0,0,78612,0,0
26398,93089,119.3316956,11.57195044,78613,0,0,0,0,0,78613,0,0
26399,93090,119.3316956,11.5744505,78643,0,0,0,0,0,78643,0,0
26400,93091,119.3316956,11.57695055,78614,0,0,0,0,0,78614,0,0
26401,93092,119.3316956,11.57945061,78645,0,0,0,0,0,78645,0,0
26402,93093,119.3316956,11.58195067,78615,0,0,0,0,0,78615,0,0
26403,93094,119.3316956,11.58445072,78646,0,0,0,0,0,78646,0,0
26404,93095,119.3316956,11.58695078,78617,0,0,0,0,0,78617,0,0
26405,93096,119.3316956,11.58945084,78648,0,0,0,0,0,78648,0,0
26406,93097,119.3316956,11.5919509,78618,0,0,0,0,0,78618,0,0
26407,93098,119.3316956,11.59445048,78619,0,0,0,0,0,78619,0,0
26408,93099,119.3316956,11.59695053,78650,0,0,0,0,0,78650,0,0
26409,93100,119.3316956,11.59945059,78620,0,0,0,0,0,78620,0,0
26410,93101,119.3316956,11.60195065,78651,0,0,0,0,0,78651,0,0
26411,93102,119.3316956,11.60445071,78622,0,0,0,0,0,78622,0,0
26412,93103,119.3316956,11.60695076,78653,0,0,0,0,0,78653,0,0
26413,93104,119.3316956,11.60945082,78623,0,0,0,0,0,78623,0,0
26414,93105,119.3316956,11.61195088,78654,0,0,0,0,0,78654,0,0
26415,93106,119.3316956,11.61445093,78625,0,0,0,0,0,78625,0,0
26416,93418,119.334198,10.98194933,78449,78400,0,0,0,0,78449,0,78400
26417,93419,119.334198,10.98444939,78480,78400,0,0,0,0,78480,0,78400
26418,93420,119.334198,10.98694945,78451,78400,0,0,0,0,78451,0,78400
26419,93421,119.334198,10.9894495,78481,78481,0,0,0,0,78481,0,78481
26420,93422,119.334198,10.99194956,78452,78400,0,0,0,0,78452,0,78400
26421,93423,119.334198,10.99444962,78483,78400,0,0,0,0,78483,0,78400
26422,93424,119.334198,10.99694968,78453,78400,0,0,0,0,78453,0,78400
26423,93425,119.334198,10.99944973,78484,71100,7300,0,0,0,78484,0,78400
26424,93426,119.334198,11.00194979,78455,8300,56200,0,0,0,78455,0,64500
26425,93427,119.334198,11.00444937,78455,27100,6900,0,0,0,78455,0,34000
26426,93428,119.334198,11.00694943,78486,0,0,0,0,0,78486,0,0
26427,93429,119.334198,11.00944948,78457,0,0,0,0,0,78457,0,0
26428,93430,119.334198,11.01194954,78487,0,0,0,0,0,78487,0,0
26429,93431,119.334198,11.0144496,78458,14900,300,0,0,0,78458,0,15200
26430,93432,119.334198,11.01694966,78489,57800,7800,0,0,0,78489,0,65600
26431,93433,119.334198,11.01944971,78459,27800,0,10800,0,0,78459,10800,27800
26432,93434,119.334198,11.02194929,78460,0,0,0,0,0,78460,0,0
26433,93435,119.334198,11.02444935,78491,0,0,0,0,0,78491,0,0
26434,93436,119.334198,11.02694941,78461,1900,0,3000,0,0,78461,3000,1900
26435,93437,119.334198,11.02944947,78492,39600,0,20100,0,0,78492,20100,39600
26436,93438,119.334198,11.03194952,78463,71263,0,7200,0,0,78463,7200,71263
26437,93439,119.334198,11.03444958,78493,78400,0,0,0,0,78493,0,78400
26438,93440,119.334198,11.03694964,78464,78400,0,0,0,0,78464,0,78400
26439,93441,119.334198,11.03944922,78465,78400,0,0,0,0,78465,0,78400
26440,93442,119.334198,11.04194927,78495,78400,0,0,0,0,78495,0,78400
26441,93443,119.334198,11.04444933,78466,47500,0,20400,0,0,78466,20400,47500
26442,93444,119.334198,11.04694939,78497,0,0,23200,0,0,78497,23200,0
26443,93445,119.334198,11.04944945,78467,1200,0,41600,0,0,78467,41600,1200
26444,93446,119.334198,11.0519495,78498,67300,0,11100,0,0,78498,11100,67300
26445,93447,119.334198,11.05444956,78469,78400,0,0,0,0,78469,0,78400
26446,93448,119.334198,11.05694962,78499,71800,6600,0,0,0,78499,0,78400
26447,93449,119.334198,11.05944968,78470,76300,2100,0,0,0,78470,0,78400
26448,93450,119.334198,11.06194926,78471,78471,0,0,0,0,78471,0,78471
26449,93451,119.334198,11.06444931,78501,78400,0,0,0,0,78501,0,78400
26450,93452,119.334198,11.06694937,78472,78400,0,0,0,0,78472,0,78400
26451,93453,119.334198,11.06944943,78503,78400,0,0,0,0,78503,0,78400
26452,93454,119.334198,11.07194948,78474,78400,0,0,0,0,78474,0,78400
26453,93455,119.334198,11.07444954,78504,78400,0,0,0,0,78504,0,78400
26454,93456,119.334198,11.0769496,78475,78475,0,0,0,0,78475,0,78475
26455,93457,119.334198,11.07944966,78506,78400,0,0,0,0,78506,0,78400
26456,93458,119.334198,11.08194971,78476,78400,0,0,0,0,78476,0,78400
26457,93459,119.334198,11.08444929,78477,78400,0,0,0,0,78477,0,78400
26458,93460,119.334198,11.08694935,78508,78400,0,0,0,0,78508,0,78400
26459,93461,119.334198,11.08944941,78478,78478,0,0,0,0,78478,0,78478
26460,93462,119.334198,11.09194947,78509,77800,600,0,0,0,78509,0,78400
26461,93463,119.334198,11.09444952,78480,78400,0,0,0,0,78480,0,78400
26462,93464,119.334198,11.09694958,78510,78400,0,0,0,0,78510,0,78400
26463,93465,119.334198,11.09944964,78481,75000,1800,0,0,1300,78481,0,76800
26464,93466,119.334198,11.10194922,78482,75900,0,0,0,2500,78482,0,75900
26465,93467,119.334198,11.10444927,78512,31200,0,44000,0,0,78512,44000,31200
26466,93468,119.334198,11.10694933,78483,0,0,17100,0,0,78483,17100,0
26467,93469,119.334198,11.10944939,78514,0,0,0,0,0,78514,0,0
26468,93470,119.334198,11.11194945,78484,900,0,53400,0,0,78484,53400,900
26469,93471,119.334198,11.1144495,78515,67900,0,9900,0,0,78515,9900,67900
26470,93472,119.334198,11.11694956,78486,62500,0,14300,0,0,78486,14300,62500
26471,93473,119.334198,11.11944914,78486,0,0,19500,0,0,78486,19500,0
26472,93474,119.334198,11.1219492,78517,0,0,0,0,0,78517,0,0
26473,93475,119.334198,11.12444926,78488,0,0,0,0,0,78488,0,0
26474,93476,119.334198,11.12694931,78518,55600,0,9000,0,0,78518,9000,55600
26475,93477,119.334198,11.12944937,78489,78400,0,0,0,0,78489,0,78400
26476,93478,119.334198,11.13194943,78520,16700,0,4500,0,0,78520,4500,16700
26477,93479,119.334198,11.13444948,78491,0,0,0,0,0,78491,0,0
26478,93480,119.334198,11.13694954,78521,0,0,0,0,0,78521,0,0
26479,93481,119.334198,11.1394496,78492,0,0,0,0,0,78492,0,0
26480,93482,119.334198,11.14194918,78493,0,0,0,0,0,78493,0,0
26481,93483,119.334198,11.14444924,78523,0,0,0,0,0,78523,0,0
26482,93484,119.334198,11.14694929,78494,0,0,0,0,0,78494,0,0
26483,93485,119.334198,11.14944935,78525,0,0,0,0,0,78525,0,0
26484,93486,119.334198,11.15194941,78495,0,0,0,0,0,78495,0,0
26485,93487,119.334198,11.15444947,78526,0,0,0,0,0,78526,0,0
26486,93488,119.334198,11.15694952,78497,0,0,0,0,0,78497,0,0
26487,93489,119.334198,11.15944958,78527,0,0,0,0,0,78527,0,0
26488,93490,119.334198,11.16194964,78498,0,0,0,0,0,78498,0,0
26489,93491,119.334198,11.16444922,78499,0,0,0,0,0,78499,0,0
26490,93492,119.334198,11.16694927,78529,0,0,0,0,0,78529,0,0
26491,93493,119.334198,11.16944933,78500,0,0,0,0,0,78500,0,0
26492,93494,119.334198,11.17194939,78531,0,0,0,0,0,78531,0,0
26493,93495,119.334198,11.17444945,78502,0,0,0,0,0,78502,0,0
26494,93496,119.334198,11.1769495,78532,0,0,0,0,0,78532,0,0
26495,93497,119.334198,11.17944956,78503,0,0,0,0,0,78503,0,0
26496,93498,119.334198,11.18194914,78504,0,0,0,0,0,78504,0,0
26497,93499,119.334198,11.1844492,78534,0,0,0,0,0,78534,0,0
26498,93500,119.334198,11.18694926,78505,0,0,0,0,0,78505,0,0
26499,93501,119.334198,11.18944931,78536,0,0,0,0,0,78536,0,0
26500,93502,119.334198,11.19194937,78506,0,0,0,0,0,78506,0,0
26501,93503,119.334198,11.19444943,78537,0,0,0,0,0,78537,0,0
26502,93504,119.334198,11.19694948,78508,0,0,0,0,0,78508,0,0
26503,93505,119.334198,11.19944907,78508,0,0,0,0,0,78508,0,0
26504,93506,119.334198,11.20194912,78539,0,0,0,0,0,78539,0,0
26505,93507,119.334198,11.20444918,78510,12700,0,0,0,0,78510,0,12700
26506,93508,119.334198,11.20695019,78600,8500,0,0,0,0,78600,0,8500
26507,93509,119.334198,11.2094512,78511,0,0,0,0,0,78511,0,0
26508,93510,119.334198,11.21195126,78542,0,0,0,0,0,78542,0,0
26509,93511,119.334198,11.21445132,78513,0,0,0,0,0,78513,0,0
26510,93512,119.334198,11.2169509,78513,0,0,0,0,0,78513,0,0
26511,93513,119.334198,11.21945095,78544,0,0,0,0,0,78544,0,0
26512,93514,119.334198,11.22195101,78515,0,0,0,0,0,78515,0,0
26513,93515,119.334198,11.22445107,78545,0,0,0,0,0,78545,0,0
26514,93516,119.334198,11.22695113,78516,0,0,0,0,0,78516,0,0
26515,93517,119.334198,11.22945118,78547,0,0,0,0,0,78547,0,0
26516,93518,119.334198,11.23195124,78517,0,0,0,0,0,78517,0,0
26517,93519,119.334198,11.23445082,78518,0,0,0,0,0,78518,0,0
26518,93520,119.334198,11.23695088,78549,0,0,0,0,0,78549,0,0
26519,93521,119.334198,11.23945093,78519,0,0,0,0,0,78519,0,0
26520,93522,119.334198,11.24195099,78550,0,0,0,0,0,78550,0,0
26521,93523,119.334198,11.24445105,78521,0,0,0,0,0,78521,0,0
26522,93524,119.334198,11.24695111,78551,0,0,0,0,0,78551,0,0
26523,93525,119.334198,11.24945116,78522,0,0,0,0,0,78522,0,0
26524,93526,119.334198,11.25195074,78523,0,0,0,0,0,78523,0,0
26525,93527,119.334198,11.2544508,78553,0,0,0,0,0,78553,0,0
26526,93528,119.334198,11.25695086,78524,0,0,0,0,0,78524,0,0
26527,93529,119.334198,11.25945092,78555,0,0,0,0,0,78555,0,0
26528,93530,119.334198,11.26195097,78526,0,0,0,0,0,78526,0,0
26529,93531,119.334198,11.26445103,78556,0,0,0,0,0,78556,0,0
26530,93532,119.334198,11.26695109,78527,0,0,0,0,0,78527,0,0
26531,93533,119.334198,11.26945114,78558,0,0,0,0,0,78558,0,0
26532,93534,119.334198,11.2719512,78528,0,0,0,0,0,78528,0,0
26533,93535,119.334198,11.27445078,78529,0,0,0,0,0,78529,0,0
26534,93536,119.334198,11.27695084,78560,0,0,0,0,0,78560,0,0
26535,93537,119.334198,11.2794509,78530,0,0,0,0,0,78530,0,0
26536,93538,119.334198,11.28195095,78561,0,0,0,0,0,78561,0,0
26537,93539,119.334198,11.28445101,78532,0,0,0,0,0,78532,0,0
26538,93540,119.334198,11.28695107,78562,0,0,0,0,0,78562,0,0
26539,93541,119.334198,11.28945113,78533,0,0,0,0,0,78533,0,0
26540,93542,119.334198,11.29195118,78564,0,0,0,0,0,78564,0,0
26541,93543,119.334198,11.29445124,78535,0,0,0,0,0,78535,0,0
26542,93544,119.334198,11.29695082,78535,0,0,0,0,0,78535,0,0
26543,93545,119.334198,11.29945088,78566,0,0,0,0,0,78566,0,0
26544,93546,119.334198,11.30195093,78537,0,0,0,0,0,78537,0,0
26545,93547,119.334198,11.30445099,78567,0,0,0,0,0,78567,0,0
26546,93548,119.334198,11.30695105,78538,0,0,0,0,0,78538,0,0
26547,93549,119.334198,11.30945111,78569,0,0,0,0,0,78569,0,0
26548,93550,119.334198,11.31195116,78539,0,0,0,0,0,78539,0,0
26549,93551,119.334198,11.31445074,78540,0,0,0,0,0,78540,0,0
26550,93552,119.334198,11.3169508,78571,0,0,0,0,0,78571,0,0
26551,93553,119.334198,11.31945086,78542,0,0,0,0,0,78542,0,0
26552,93554,119.334198,11.32195092,78572,0,0,0,0,0,78572,0,0
26553,93555,119.334198,11.32445097,78543,0,0,0,0,0,78543,0,0
26554,93556,119.334198,11.32695103,78574,0,0,0,0,0,78574,0,0
26555,93557,119.334198,11.32945109,78544,0,0,0,0,0,78544,0,0
26556,93558,119.334198,11.33195067,78545,0,0,0,0,0,78545,0,0
26557,93559,119.334198,11.33445072,78576,0,0,0,0,0,78576,0,0
26558,93560,119.334198,11.33695078,78546,0,0,0,0,0,78546,0,0
26559,93561,119.334198,11.33945084,78577,0,0,0,0,0,78577,0,0
26560,93562,119.334198,11.3419509,78548,0,0,0,0,0,78548,0,0
26561,93563,119.334198,11.34445095,78578,0,0,0,0,0,78578,0,0
26562,93564,119.334198,11.34695101,78549,0,0,0,0,0,78549,0,0
26563,93565,119.334198,11.34945107,78580,0,0,0,0,0,78580,0,0
26564,93566,119.334198,11.35195113,78551,0,0,0,0,0,78551,0,0
26565,93567,119.334198,11.35445071,78551,0,0,0,0,0,78551,0,0
26566,93568,119.334198,11.35695076,78582,0,0,0,0,0,78582,0,0
26567,93569,119.334198,11.35945082,78553,0,0,0,0,0,78553,0,0
26568,93570,119.334198,11.36195088,78583,0,0,0,0,0,78583,0,0
26569,93571,119.334198,11.36445093,78554,0,0,0,0,0,78554,0,0
26570,93572,119.334198,11.36695099,78585,0,0,0,0,0,78585,0,0
26571,93573,119.334198,11.36945105,78555,0,0,0,0,0,78555,0,0
26572,93574,119.334198,11.37195111,78586,0,0,0,0,0,78586,0,0
26573,93575,119.334198,11.37445116,78557,0,0,0,0,0,78557,0,0
26574,93576,119.334198,11.37695074,78558,0,0,0,0,0,78558,0,0
26575,93577,119.334198,11.3794508,78588,0,0,0,0,0,78588,0,0
26576,93578,119.334198,11.38195086,78559,0,0,0,0,0,78559,0,0
26577,93579,119.334198,11.38445092,78590,0,0,0,0,0,78590,0,0
26578,93580,119.334198,11.38695097,78560,0,0,0,0,0,78560,0,0
26579,93581,119.334198,11.38945103,78591,0,0,0,0,0,78591,0,0
26580,93582,119.334198,11.39195109,78562,0,0,0,0,0,78562,0,0
26581,93583,119.334198,11.39445067,78562,0,0,0,0,0,78562,0,0
26582,93584,119.334198,11.39695072,78593,0,0,0,0,0,78593,0,0
