FID,ID,POINT_X,POINT_Y,AREA_SQM,POD
16914,72098.0,119.239105225,11.3569507627,78582,0
16915,72099.0,119.239105225,11.3594508199,78553,0
16916,72100.0,119.239105225,11.3619508771,78583,0
16917,72101.0,119.239105225,11.3644509343,78554,0
16918,72102.0,119.239105225,11.366950991500001,78585,0
16919,72103.0,119.239105225,11.369451048800002,78555,0
16920,72104.0,119.239105225,11.371951106,78586,0
16921,72105.0,119.239105225,11.3744511632,78557,0
16922,72106.0,119.239105225,11.376950743599998,78558,0
16923,72107.0,119.239105225,11.379450800799999,78588,0
16924,72108.0,119.239105225,11.381950858,78559,0
16925,72109.0,119.239105225,11.3844509153,78590,0
16926,72110.0,119.239105225,11.3869509725,78560,0
16927,72111.0,119.239105225,11.3894510297,78591,0
16928,72112.0,119.239105225,11.3919510869,78562,0
16929,72113.0,119.239105225,11.394450667300001,78562,0
16930,72114.0,119.239105225,11.3969507245,78593,0
16931,72115.0,119.239105225,11.3994507817,78564,0
16932,72116.0,119.239105225,11.401950839000001,78595,0
16933,72117.0,119.239105225,11.404450896199998,78565,0
16934,72118.0,119.239105225,11.406950953399999,78596,0
16935,72119.0,119.239105225,11.4094510106,78567,0
16936,72120.0,119.239105225,11.411950590999998,78567,0
16937,72121.0,119.239105225,11.414450648199999,78598,0
16938,72122.0,119.239105225,11.4169507055,78569,0
16939,72123.0,119.239105225,11.4194507627,78599,0
16940,72124.0,119.239105225,11.4219508199,78570,0
16941,72125.0,119.239105225,11.4244508771,78601,0
16942,72126.0,119.239105225,11.4269509343,78572,0
16943,72127.0,119.239105225,11.429450991600001,78602,0
16944,72128.0,119.239105225,11.431951048800002,78573,0
16945,72129.0,119.239105225,11.4344506292,78574,0
16946,72130.0,119.239105225,11.436950686400001,78604,0
16947,72131.0,119.239105225,11.439450743599998,78575,0
16948,72132.0,119.239105225,11.441950800799999,78606,0
16949,72133.0,119.239105225,11.4444508581,78576,0
16950,72134.0,119.239105225,11.4469509153,78607,0
16951,72135.0,119.239105225,11.4494509725,78578,0
16952,72136.0,119.239105225,11.4519510297,78609,0
16953,72137.0,119.239105225,11.4544510869,78579,0
16954,72138.0,119.239105225,11.456950667300001,78580,0
16955,72139.0,119.239105225,11.4594507245,78611,0
16956,72140.0,119.239105225,11.4619507818,78581,0
16957,72141.0,119.239105225,11.464450839000001,78612,0
16958,72142.0,119.239105225,11.466950896199998,78583,0
16959,72143.0,119.239105225,11.469450953399999,78614,0
16960,72144.0,119.239105225,11.4719510106,78584,0
16961,72145.0,119.239105225,11.474450590999998,78585,0
16962,72146.0,119.239105225,11.476950648299999,78616,0
16963,72147.0,119.239105225,11.4794507055,78586,0
16964,72148.0,119.239105225,11.4819507627,78617,0
16965,72149.0,119.239105225,11.4844508199,78588,0
16966,72150.0,119.239105225,11.4869508771,78618,0
16967,72151.0,119.239105225,11.4894509344,78589,0
16968,72152.0,119.239105225,11.491950514700001,78590,0
16969,72153.0,119.239105225,11.494450572,78621,0
16970,72154.0,119.239105225,11.4969506292,78591,0
16971,72155.0,119.239105225,11.499450686400001,78622,0
16972,72156.0,119.239105225,11.501950743599998,78593,0
16973,72157.0,119.239105225,11.504450800799999,78623,0
16974,72158.0,119.239105225,11.5069508581,78594,0
16975,72159.0,119.239105225,11.5094509153,78625,0
16976,72160.0,119.239105225,11.5119509725,78596,0
16977,72161.0,119.239105225,11.5144505529,78596,0
16978,72162.0,119.239105225,11.5169506101,78627,0
16979,72163.0,119.239105225,11.519450667300001,78598,0
16980,72164.0,119.239105225,11.5219507246,78628,0
16981,72165.0,119.239105225,11.5244507818,78599,0
16982,72166.0,119.239105225,11.526950839000001,78630,0
16983,72167.0,119.239105225,11.529450896199998,78600,0
16984,72168.0,119.239105225,11.531950953399999,78631,0
16985,72169.0,119.239105225,11.5344510107,78602,0
16986,72170.0,119.239105225,11.536950590999998,78603,0
16987,72171.0,119.239105225,11.539450648299999,78633,0
16988,72172.0,119.239105225,11.5419507055,78604,0
16989,72173.0,119.239105225,11.5444507627,78635,0
16990,72174.0,119.239105225,11.5469508199,78605,0
16991,72175.0,119.239105225,11.5494508772,78636,0
16992,72176.0,119.239105225,11.5519509344,78607,0
16993,72177.0,119.239105225,11.554450514800001,78608,0
16994,72178.0,119.239105225,11.556950572,78638,0
16995,72179.0,119.239105225,11.5594506292,78609,0
16996,72180.0,119.239105225,11.561950686400001,78640,0
16997,72181.0,119.239105225,11.564450743599998,78610,0
16998,72182.0,119.239105225,11.566950800899999,78641,0
16999,72183.0,119.239105225,11.5694508581,78612,0
17000,72184.0,119.239105225,11.571950438499998,78613,0
17001,72185.0,119.239105225,11.574450495699999,78643,0
17002,72186.0,119.239105225,11.5769505529,78614,0
17003,72187.0,119.239105225,11.5794506101,78645,0
17004,72188.0,119.239105225,11.581950667300001,78615,0
17005,72189.0,119.239105225,11.5844507246,78646,0
17006,72190.0,119.239105225,11.5869507818,78617,0
17007,72191.0,119.239105225,11.589450839000001,78648,0
17008,72192.0,119.239105225,11.591950896199998,78618,0
17009,72193.0,119.239105225,11.5944504766,78619,0
17010,72194.0,119.239105225,11.596950533800001,78650,0
17011,72195.0,119.239105225,11.599450591099998,78620,0
17012,72196.0,119.239105225,11.601950648299999,78651,0
17013,72197.0,119.239105225,11.6044507055,78622,0
17014,72198.0,119.239105225,11.6069507627,78653,0
17015,72199.0,119.239105225,11.6094508199,78623,0
17016,72200.0,119.239105225,11.6119508772,78654,0
17017,72201.0,119.239105225,11.6144509344,78625,0
17018,72513.0,119.24160766600001,10.981949332100001,78449,0
17019,72514.0,119.24160766600001,10.9844493893,78480,0
17020,72515.0,119.24160766600001,10.9869494465,78451,0
17021,72516.0,119.24160766600001,10.9894495037,78481,0
17022,72517.0,119.24160766600001,10.991949560899998,78452,0
17023,72518.0,119.24160766600001,10.994449618199999,78483,0
17024,72519.0,119.24160766600001,10.9969496754,78453,0
17025,72520.0,119.24160766600001,10.9994497326,78484,0
17026,72521.0,119.24160766600001,11.0019497898,78455,0
17027,72522.0,119.24160766600001,11.0044493702,78455,0
17028,72523.0,119.24160766600001,11.0069494274,78486,0
17029,72524.0,119.24160766600001,11.009449484700001,78457,0
17030,72525.0,119.24160766600001,11.0119495419,78487,0
17031,72526.0,119.24160766600001,11.0144495991,78458,0
17032,72527.0,119.24160766600001,11.016949656300001,78489,0
17033,72528.0,119.24160766600001,11.019449713499998,78459,0
17034,72529.0,119.24160766600001,11.0219492939,78460,0
17035,72530.0,119.24160766600001,11.0244493511,78491,0
17036,72531.0,119.24160766600001,11.026949408399998,78461,0
17037,72532.0,119.24160766600001,11.029449465599999,78492,0
17038,72533.0,119.24160766600001,11.0319495228,78463,0
17039,72534.0,119.24160766600001,11.03444958,78493,0
17040,72535.0,119.24160766600001,11.036949637200001,78464,0
17041,72536.0,119.24160766600001,11.0394492176,78465,0
17042,72537.0,119.24160766600001,11.0419492749,78495,0
17043,72538.0,119.24160766600001,11.044449332100001,78466,0
17044,72539.0,119.24160766600001,11.0469493893,78497,0
17045,72540.0,119.24160766600001,11.0494494465,78467,0
17046,72541.0,119.24160766600001,11.0519495037,78498,0
17047,72542.0,119.24160766600001,11.054449560999998,78469,0
17048,72543.0,119.24160766600001,11.056949618199999,78499,0
17049,72544.0,119.24160766600001,11.0594496754,78470,0
17050,72545.0,119.24160766600001,11.0619492558,78471,0
17051,72546.0,119.24160766600001,11.064449312999999,78501,0
17052,72547.0,119.24160766600001,11.0669493702,78472,0
17053,72548.0,119.24160766600001,11.0694494274,78503,0
17054,72549.0,119.24160766600001,11.071949484700001,78474,0
17055,72550.0,119.24160766600001,11.0744495419,78504,0
17056,72551.0,119.24160766600001,11.0769495991,78475,0
17057,72552.0,119.24160766600001,11.079449656300001,78506,0
17058,72553.0,119.24160766600001,11.081949713599998,78476,0
17059,72554.0,119.24160766600001,11.0844492939,78477,0
17060,72555.0,119.24160766600001,11.0869493512,78508,0
17061,72556.0,119.24160766600001,11.089449408399998,78478,0
17062,72557.0,119.24160766600001,11.091949465599999,78509,0
17063,72558.0,119.24160766600001,11.0944495228,78480,0
17064,72559.0,119.24160766600001,11.09694958,78510,0
17065,72560.0,119.24160766600001,11.0994496373,78481,0
17066,72561.0,119.24160766600001,11.1019492176,78482,0
17067,72562.0,119.24160766600001,11.1044492749,78512,0
17068,72563.0,119.24160766600001,11.106949332100001,78483,0
17069,72564.0,119.24160766600001,11.1094493893,78514,0
17070,72565.0,119.24160766600001,11.1119494465,78484,0
17071,72566.0,119.24160766600001,11.114449503800001,78515,0
17072,72567.0,119.24160766600001,11.116949560999998,78486,0
17073,72568.0,119.24160766600001,11.1194491414,78486,0
17074,72569.0,119.24160766600001,11.1219491986,78517,0
17075,72570.0,119.24160766600001,11.1244492558,78488,0
17076,72571.0,119.24160766600001,11.126949312999999,78518,0
17077,72572.0,119.24160766600001,11.1294493702,78489,0
17078,72573.0,119.24160766600001,11.1319494275,78520,0
17079,72574.0,119.24160766600001,11.134449484700001,78491,0
17080,72575.0,119.24160766600001,11.1369495419,78521,0
17081,72576.0,119.24160766600001,11.1394495991,78492,0
17082,72577.0,119.24160766600001,11.141949179500001,78493,0
17083,72578.0,119.24160766600001,11.144449236700002,78523,0
17084,72579.0,119.24160766600001,11.1469492939,78494,0
17085,72580.0,119.24160766600001,11.1494493512,78525,0
17086,72581.0,119.24160766600001,11.151949408399998,78495,0
17087,72582.0,119.24160766600001,11.154449465599999,78526,0
17088,72583.0,119.24160766600001,11.1569495228,78497,0
17089,72584.0,119.24160766600001,11.1594495801,78527,0
17090,72585.0,119.24160766600001,11.1619496373,78498,0
17091,72586.0,119.24160766600001,11.1644492177,78499,0
17092,72587.0,119.24160766600001,11.1669492749,78529,0
17093,72588.0,119.24160766600001,11.169449332100001,78500,0
17094,72589.0,119.24160766600001,11.1719493893,78531,0
17095,72590.0,119.24160766600001,11.1744494465,78502,0
17096,72591.0,119.24160766600001,11.176949503800001,78532,0
17097,72592.0,119.24160766600001,11.179449560999998,78503,0
17098,72593.0,119.24160766600001,11.1819491414,78504,0
17099,72594.0,119.24160766600001,11.1844491986,78534,0
17100,72595.0,119.24160766600001,11.1869492558,78505,0
17101,72596.0,119.24160766600001,11.189449312999999,78536,0
17102,72597.0,119.24160766600001,11.1919493703,78506,0
17103,72598.0,119.24160766600001,11.1944494275,78537,0
17104,72599.0,119.24160766600001,11.196949484700001,78508,0
17105,72600.0,119.24160766600001,11.1994490651,78508,0
17106,72601.0,119.24160766600001,11.2019491223,78539,0
17107,72602.0,119.24160766600001,11.204449179500001,78510,0
17108,72603.0,119.24160766600001,11.206950190399999,78600,0
17109,72604.0,119.24160766600001,11.2094512013,78511,0
17110,72605.0,119.24160766600001,11.2119512585,78542,0
17111,72606.0,119.24160766600001,11.2144513158,78513,0
17112,72607.0,119.24160766600001,11.216950896099998,78513,0
17113,72608.0,119.24160766600001,11.219450953399999,78544,0
17114,72609.0,119.24160766600001,11.2219510106,78515,0
17115,72610.0,119.24160766600001,11.2244510678,78545,0
17116,72611.0,119.24160766600001,11.226951125,78516,0
17117,72612.0,119.24160766600001,11.2294511822,78547,0
17118,72613.0,119.24160766600001,11.2319512395,78517,0
17119,72614.0,119.24160766600001,11.2344508199,78518,0
17120,72615.0,119.24160766600001,11.2369508771,78549,0
17121,72616.0,119.24160766600001,11.2394509343,78519,0
17122,72617.0,119.24160766600001,11.241950991500001,78550,0
17123,72618.0,119.24160766600001,11.244451048699998,78521,0
17124,72619.0,119.24160766600001,11.246951106,78551,0
17125,72620.0,119.24160766600001,11.2494511632,78522,0
17126,72621.0,119.24160766600001,11.251950743599998,78523,0
17127,72622.0,119.24160766600001,11.254450800799999,78553,0
17128,72623.0,119.24160766600001,11.256950858,78524,0
17129,72624.0,119.24160766600001,11.2594509152,78555,0
17130,72625.0,119.24160766600001,11.2619509724,78526,0
17131,72626.0,119.24160766600001,11.2644510297,78556,0
17132,72627.0,119.24160766600001,11.2669510869,78527,0
17133,72628.0,119.24160766600001,11.269451144100001,78558,0
17134,72629.0,119.24160766600001,11.2719512013,78528,0
17135,72630.0,119.24160766600001,11.2744507817,78529,0
17136,72631.0,119.24160766600001,11.276950838900001,78560,0
17137,72632.0,119.24160766600001,11.279450896199998,78530,0
17138,72633.0,119.24160766600001,11.281950953399999,78561,0
17139,72634.0,119.24160766600001,11.2844510106,78532,0
17140,72635.0,119.24160766600001,11.2869510678,78562,0
17141,72636.0,119.24160766600001,11.289451125,78533,0
17142,72637.0,119.24160766600001,11.2919511823,78564,0
17143,72638.0,119.24160766600001,11.2944512395,78535,0
17144,72639.0,119.24160766600001,11.2969508199,78535,0
17145,72640.0,119.24160766600001,11.2994508771,78566,0
17146,72641.0,119.24160766600001,11.3019509343,78537,0
17147,72642.0,119.24160766600001,11.304450991500001,78567,0
17148,72643.0,119.24160766600001,11.306951048800002,78538,0
17149,72644.0,119.24160766600001,11.309451106,78569,0
17150,72645.0,119.24160766600001,11.3119511632,78539,0
17151,72646.0,119.24160766600001,11.314450743599998,78540,0
17152,72647.0,119.24160766600001,11.316950800799999,78571,0
17153,72648.0,119.24160766600001,11.319450858,78542,0
17154,72649.0,119.24160766600001,11.3219509152,78572,0
17155,72650.0,119.24160766600001,11.3244509725,78543,0
17156,72651.0,119.24160766600001,11.3269510297,78574,0
17157,72652.0,119.24160766600001,11.3294510869,78544,0
17158,72653.0,119.24160766600001,11.331950667300001,78545,0
17159,72654.0,119.24160766600001,11.3344507245,78576,0
17160,72655.0,119.24160766600001,11.3369507817,78546,0
17161,72656.0,119.24160766600001,11.339450839000001,78577,0
17162,72657.0,119.24160766600001,11.341950896199998,78548,0
17163,72658.0,119.24160766600001,11.344450953399999,78578,0
17164,72659.0,119.24160766600001,11.3469510106,78549,0
17165,72660.0,119.24160766600001,11.3494510678,78580,0
17166,72661.0,119.24160766600001,11.3519511251,78551,0
17167,72662.0,119.24160766600001,11.3544507054,78551,0
17168,72663.0,119.24160766600001,11.3569507627,78582,0
17169,72664.0,119.24160766600001,11.3594508199,78553,0
17170,72665.0,119.24160766600001,11.3619508771,78583,0
17171,72666.0,119.24160766600001,11.3644509343,78554,0
17172,72667.0,119.24160766600001,11.366950991500001,78585,0
17173,72668.0,119.24160766600001,11.369451048800002,78555,0
17174,72669.0,119.24160766600001,11.371951106,78586,0
17175,72670.0,119.24160766600001,11.3744511632,78557,0
17176,72671.0,119.24160766600001,11.376950743599998,78558,0
17177,72672.0,119.24160766600001,11.379450800799999,78588,0
17178,72673.0,119.24160766600001,11.381950858,78559,0
17179,72674.0,119.24160766600001,11.3844509153,78590,0
17180,72675.0,119.24160766600001,11.3869509725,78560,0
17181,72676.0,119.24160766600001,11.3894510297,78591,0
17182,72677.0,119.24160766600001,11.3919510869,78562,0
17183,72678.0,119.24160766600001,11.394450667300001,78562,0
17184,72679.0,119.24160766600001,11.3969507245,78593,0
17185,72680.0,119.24160766600001,11.3994507817,78564,0
17186,72681.0,119.24160766600001,11.401950839000001,78595,0
17187,72682.0,119.24160766600001,11.404450896199998,78565,0
17188,72683.0,119.24160766600001,11.406950953399999,78596,0
17189,72684.0,119.24160766600001,11.4094510106,78567,0
17190,72685.0,119.24160766600001,11.411950590999998,78567,0
17191,72686.0,119.24160766600001,11.414450648199999,78598,0
17192,72687.0,119.24160766600001,11.4169507055,78569,0
17193,72688.0,119.24160766600001,11.4194507627,78599,0
17194,72689.0,119.24160766600001,11.4219508199,78570,0
17195,72690.0,119.24160766600001,11.4244508771,78601,0
17196,72691.0,119.24160766600001,11.4269509343,78572,0
17197,72692.0,119.24160766600001,11.429450991600001,78602,0
17198,72693.0,119.24160766600001,11.431951048800002,78573,0
17199,72694.0,119.24160766600001,11.4344506292,78574,0
17200,72695.0,119.24160766600001,11.436950686400001,78604,0
17201,72696.0,119.24160766600001,11.439450743599998,78575,0
17202,72697.0,119.24160766600001,11.441950800799999,78606,0
17203,72698.0,119.24160766600001,11.4444508581,78576,0
17204,72699.0,119.24160766600001,11.4469509153,78607,0
17205,72700.0,119.24160766600001,11.4494509725,78578,0
17206,72701.0,119.24160766600001,11.4519510297,78609,0
17207,72702.0,119.24160766600001,11.4544510869,78579,0
17208,72703.0,119.24160766600001,11.456950667300001,78580,0
17209,72704.0,119.24160766600001,11.4594507245,78611,0
17210,72705.0,119.24160766600001,11.4619507818,78581,0
17211,72706.0,119.24160766600001,11.464450839000001,78612,0
17212,72707.0,119.24160766600001,11.466950896199998,78583,0
17213,72708.0,119.24160766600001,11.469450953399999,78614,0
17214,72709.0,119.24160766600001,11.4719510106,78584,0
17215,72710.0,119.24160766600001,11.474450590999998,78585,0
17216,72711.0,119.24160766600001,11.476950648299999,78616,0
17217,72712.0,119.24160766600001,11.4794507055,78586,0
17218,72713.0,119.24160766600001,11.4819507627,78617,0
17219,72714.0,119.24160766600001,11.4844508199,78588,0
17220,72715.0,119.24160766600001,11.4869508771,78618,0
17221,72716.0,119.24160766600001,11.4894509344,78589,0
17222,72717.0,119.24160766600001,11.491950514700001,78590,0
17223,72718.0,119.24160766600001,11.494450572,78621,0
17224,72719.0,119.24160766600001,11.4969506292,78591,0
17225,72720.0,119.24160766600001,11.499450686400001,78622,0
17226,72721.0,119.24160766600001,11.501950743599998,78593,0
17227,72722.0,119.24160766600001,11.504450800799999,78623,0
17228,72723.0,119.24160766600001,11.5069508581,78594,0
17229,72724.0,119.24160766600001,11.5094509153,78625,0
17230,72725.0,119.24160766600001,11.5119509725,78596,0
17231,72726.0,119.24160766600001,11.5144505529,78596,0
17232,72727.0,119.24160766600001,11.5169506101,78627,0
17233,72728.0,119.24160766600001,11.519450667300001,78598,0
17234,72729.0,119.24160766600001,11.5219507246,78628,0
17235,72730.0,119.24160766600001,11.5244507818,78599,0
17236,72731.0,119.24160766600001,11.526950839000001,78630,0
17237,72732.0,119.24160766600001,11.529450896199998,78600,0
17238,72733.0,119.24160766600001,11.531950953399999,78631,0
17239,72734.0,119.24160766600001,11.5344510107,78602,0
17240,72735.0,119.24160766600001,11.536950590999998,78603,0
17241,72736.0,119.24160766600001,11.539450648299999,78633,0
17242,72737.0,119.24160766600001,11.5419507055,78604,0
17243,72738.0,119.24160766600001,11.5444507627,78635,0
17244,72739.0,119.24160766600001,11.5469508199,78605,0
17245,72740.0,119.24160766600001,11.5494508772,78636,0
17246,72741.0,119.24160766600001,11.5519509344,78607,0
17247,72742.0,119.24160766600001,11.554450514800001,78608,0
17248,72743.0,119.24160766600001,11.556950572,78638,0
17249,72744.0,119.24160766600001,11.5594506292,78609,0
17250,72745.0,119.24160766600001,11.561950686400001,78640,0
17251,72746.0,119.24160766600001,11.564450743599998,78610,0
17252,72747.0,119.24160766600001,11.566950800899999,78641,0
17253,72748.0,119.24160766600001,11.5694508581,78612,0
17254,72749.0,119.24160766600001,11.571950438499998,78613,0
17255,72750.0,119.24160766600001,11.574450495699999,78643,0
17256,72751.0,119.24160766600001,11.5769505529,78614,0
17257,72752.0,119.24160766600001,11.5794506101,78645,0
17258,72753.0,119.24160766600001,11.581950667300001,78615,0
17259,72754.0,119.24160766600001,11.5844507246,78646,0
17260,72755.0,119.24160766600001,11.5869507818,78617,0
17261,72756.0,119.24160766600001,11.589450839000001,78648,0
17262,72757.0,119.24160766600001,11.591950896199998,78618,0
17263,72758.0,119.24160766600001,11.5944504766,78619,0
17264,72759.0,119.24160766600001,11.596950533800001,78650,0
17265,72760.0,119.24160766600001,11.599450591099998,78620,0
17266,72761.0,119.24160766600001,11.601950648299999,78651,0
17267,72762.0,119.24160766600001,11.6044507055,78622,0
17268,72763.0,119.24160766600001,11.6069507627,78653,0
17269,72764.0,119.24160766600001,11.6094508199,78623,0
17270,72765.0,119.24160766600001,11.6119508772,78654,0
17271,72766.0,119.24160766600001,11.6144509344,78625,0
17272,73078.0,119.24411010700001,10.981949332100001,78449,0
17273,73079.0,119.24411010700001,10.9844493893,78480,0
17274,73080.0,119.24411010700001,10.9869494465,78451,0
17275,73081.0,119.24411010700001,10.9894495037,78481,0
17276,73082.0,119.24411010700001,10.991949560899998,78452,0
17277,73083.0,119.24411010700001,10.994449618199999,78483,0
17278,73084.0,119.24411010700001,10.9969496754,78453,0
17279,73085.0,119.24411010700001,10.9994497326,78484,0
17280,73086.0,119.24411010700001,11.0019497898,78455,0
17281,73087.0,119.24411010700001,11.0044493702,78455,0
17282,73088.0,119.24411010700001,11.0069494274,78486,0
17283,73089.0,119.24411010700001,11.009449484700001,78457,0
17284,73090.0,119.24411010700001,11.0119495419,78487,0
17285,73091.0,119.24411010700001,11.0144495991,78458,0
17286,73092.0,119.24411010700001,11.016949656300001,78489,0
17287,73093.0,119.24411010700001,11.019449713499998,78459,0
17288,73094.0,119.24411010700001,11.0219492939,78460,0
17289,73095.0,119.24411010700001,11.0244493511,78491,0
17290,73096.0,119.24411010700001,11.026949408399998,78461,0
17291,73097.0,119.24411010700001,11.029449465599999,78492,0
17292,73098.0,119.24411010700001,11.0319495228,78463,0
17293,73099.0,119.24411010700001,11.03444958,78493,0
17294,73100.0,119.24411010700001,11.036949637200001,78464,0
17295,73101.0,119.24411010700001,11.0394492176,78465,0
17296,73102.0,119.24411010700001,11.0419492749,78495,0
17297,73103.0,119.24411010700001,11.044449332100001,78466,0
17298,73104.0,119.24411010700001,11.0469493893,78497,0
17299,73105.0,119.24411010700001,11.0494494465,78467,0
17300,73106.0,119.24411010700001,11.0519495037,78498,0
17301,73107.0,119.24411010700001,11.054449560999998,78469,0
17302,73108.0,119.24411010700001,11.056949618199999,78499,0
17303,73109.0,119.24411010700001,11.0594496754,78470,0
17304,73110.0,119.24411010700001,11.0619492558,78471,0
17305,73111.0,119.24411010700001,11.064449312999999,78501,0
17306,73112.0,119.24411010700001,11.0669493702,78472,0
17307,73113.0,119.24411010700001,11.0694494274,78503,0
17308,73114.0,119.24411010700001,11.071949484700001,78474,0
17309,73115.0,119.24411010700001,11.0744495419,78504,0
17310,73116.0,119.24411010700001,11.0769495991,78475,0
17311,73117.0,119.24411010700001,11.079449656300001,78506,0
17312,73118.0,119.24411010700001,11.081949713599998,78476,0
17313,73119.0,119.24411010700001,11.0844492939,78477,0
17314,73120.0,119.24411010700001,11.0869493512,78508,0
17315,73121.0,119.24411010700001,11.089449408399998,78478,0
17316,73122.0,119.24411010700001,11.091949465599999,78509,0
17317,73123.0,119.24411010700001,11.0944495228,78480,0
17318,73124.0,119.24411010700001,11.09694958,78510,0
17319,73125.0,119.24411010700001,11.0994496373,78481,0
17320,73126.0,119.24411010700001,11.1019492176,78482,0
17321,73127.0,119.24411010700001,11.1044492749,78512,0
17322,73128.0,119.24411010700001,11.106949332100001,78483,0
17323,73129.0,119.24411010700001,11.1094493893,78514,0
17324,73130.0,119.24411010700001,11.1119494465,78484,0
17325,73131.0,119.24411010700001,11.114449503800001,78515,0
17326,73132.0,119.24411010700001,11.116949560999998,78486,0
17327,73133.0,119.24411010700001,11.1194491414,78486,0
17328,73134.0,119.24411010700001,11.1219491986,78517,0
17329,73135.0,119.24411010700001,11.1244492558,78488,0
17330,73136.0,119.24411010700001,11.126949312999999,78518,0
17331,73137.0,119.24411010700001,11.1294493702,78489,0
17332,73138.0,119.24411010700001,11.1319494275,78520,0
17333,73139.0,119.24411010700001,11.134449484700001,78491,0
17334,73140.0,119.24411010700001,11.1369495419,78521,0
17335,73141.0,119.24411010700001,11.1394495991,78492,0
17336,73142.0,119.24411010700001,11.141949179500001,78493,0
17337,73143.0,119.24411010700001,11.144449236700002,78523,0
17338,73144.0,119.24411010700001,11.1469492939,78494,0
17339,73145.0,119.24411010700001,11.1494493512,78525,0
17340,73146.0,119.24411010700001,11.151949408399998,78495,0
17341,73147.0,119.24411010700001,11.154449465599999,78526,0
17342,73148.0,119.24411010700001,11.1569495228,78497,0
17343,73149.0,119.24411010700001,11.1594495801,78527,0
17344,73150.0,119.24411010700001,11.1619496373,78498,0
17345,73151.0,119.24411010700001,11.1644492177,78499,0
17346,73152.0,119.24411010700001,11.1669492749,78529,0
17347,73153.0,119.24411010700001,11.169449332100001,78500,0
17348,73154.0,119.24411010700001,11.1719493893,78531,0
17349,73155.0,119.24411010700001,11.1744494465,78502,0
17350,73156.0,119.24411010700001,11.176949503800001,78532,0
17351,73157.0,119.24411010700001,11.179449560999998,78503,0
17352,73158.0,119.24411010700001,11.1819491414,78504,0
17353,73159.0,119.24411010700001,11.1844491986,78534,0
17354,73160.0,119.24411010700001,11.1869492558,78505,0
17355,73161.0,119.24411010700001,11.189449312999999,78536,0
17356,73162.0,119.24411010700001,11.1919493703,78506,0
17357,73163.0,119.24411010700001,11.1944494275,78537,0
17358,73164.0,119.24411010700001,11.196949484700001,78508,0
17359,73165.0,119.24411010700001,11.1994490651,78508,0
17360,73166.0,119.24411010700001,11.2019491223,78539,0
17361,73167.0,119.24411010700001,11.204449179500001,78510,0
17362,73168.0,119.24411010700001,11.206950190399999,78600,0
17363,73169.0,119.24411010700001,11.2094512013,78511,0
17364,73170.0,119.24411010700001,11.2119512585,78542,0
17365,73171.0,119.24411010700001,11.2144513158,78513,0
17366,73172.0,119.24411010700001,11.216950896099998,78513,0
17367,73173.0,119.24411010700001,11.219450953399999,78544,0
17368,73174.0,119.24411010700001,11.2219510106,78515,0
17369,73175.0,119.24411010700001,11.2244510678,78545,0
17370,73176.0,119.24411010700001,11.226951125,78516,0
17371,73177.0,119.24411010700001,11.2294511822,78547,0
17372,73178.0,119.24411010700001,11.2319512395,78517,0
17373,73179.0,119.24411010700001,11.2344508199,78518,0
17374,73180.0,119.24411010700001,11.2369508771,78549,0
17375,73181.0,119.24411010700001,11.2394509343,78519,0
17376,73182.0,119.24411010700001,11.241950991500001,78550,0
17377,73183.0,119.24411010700001,11.244451048699998,78521,0
17378,73184.0,119.24411010700001,11.246951106,78551,0
17379,73185.0,119.24411010700001,11.2494511632,78522,0
17380,73186.0,119.24411010700001,11.251950743599998,78523,0
17381,73187.0,119.24411010700001,11.254450800799999,78553,0
17382,73188.0,119.24411010700001,11.256950858,78524,0
17383,73189.0,119.24411010700001,11.2594509152,78555,0
17384,73190.0,119.24411010700001,11.2619509724,78526,0
17385,73191.0,119.24411010700001,11.2644510297,78556,0
17386,73192.0,119.24411010700001,11.2669510869,78527,0
17387,73193.0,119.24411010700001,11.269451144100001,78558,0
17388,73194.0,119.24411010700001,11.2719512013,78528,0
17389,73195.0,119.24411010700001,11.2744507817,78529,0
17390,73196.0,119.24411010700001,11.276950838900001,78560,0
17391,73197.0,119.24411010700001,11.279450896199998,78530,0
17392,73198.0,119.24411010700001,11.281950953399999,78561,0
17393,73199.0,119.24411010700001,11.2844510106,78532,0
17394,73200.0,119.24411010700001,11.2869510678,78562,0
17395,73201.0,119.24411010700001,11.289451125,78533,0
17396,73202.0,119.24411010700001,11.2919511823,78564,0
17397,73203.0,119.24411010700001,11.2944512395,78535,0
17398,73204.0,119.24411010700001,11.2969508199,78535,0
17399,73205.0,119.24411010700001,11.2994508771,78566,0
17400,73206.0,119.24411010700001,11.3019509343,78537,0
17401,73207.0,119.24411010700001,11.304450991500001,78567,0
17402,73208.0,119.24411010700001,11.306951048800002,78538,0
17403,73209.0,119.24411010700001,11.309451106,78569,0
17404,73210.0,119.24411010700001,11.3119511632,78539,0
17405,73211.0,119.24411010700001,11.314450743599998,78540,0
17406,73212.0,119.24411010700001,11.316950800799999,78571,0
17407,73213.0,119.24411010700001,11.319450858,78542,0
17408,73214.0,119.24411010700001,11.3219509152,78572,0
17409,73215.0,119.24411010700001,11.3244509725,78543,0
17410,73216.0,119.24411010700001,11.3269510297,78574,0
17411,73217.0,119.24411010700001,11.3294510869,78544,0
17412,73218.0,119.24411010700001,11.331950667300001,78545,0
17413,73219.0,119.24411010700001,11.3344507245,78576,0
