ID,POINT_X,POINT_Y,AREA_SQM,NETLOCK1,NETLOCK100
87997,119.30917,11.55445,78608,0,0
87998,119.30917,11.55695,78638,0,0
87999,119.30917,11.55945,78609,0,0
88000,119.30917,11.56195,78640,0,0
88001,119.30917,11.56445,78610,0,0
88002,119.30917,11.56695,78641,0,0
88003,119.30917,11.56945,78612,0,0
88004,119.30917,11.57195,78613,0,0
88005,119.30917,11.57445,78643,0,0
88006,119.30917,11.57695,78614,0,0
88007,119.30917,11.57945,78645,0,0
88008,119.30917,11.58195,78615,0,0
88009,119.30917,11.58445,78646,0,0
88010,119.30917,11.58695,78617,0,0
88011,119.30917,11.58945,78648,0,0
88012,119.30917,11.59195,78618,0,0
88013,119.30917,11.59445,78619,0,0
88014,119.30917,11.59695,78650,0,0
88015,119.30917,11.59945,78620,0,0
88016,119.30917,11.60195,78651,0,0
88017,119.30917,11.60445,78622,0,0
88018,119.30917,11.60695,78653,0,0
88019,119.30917,11.60945,78623,0,0
88020,119.30917,11.61195,78654,0,0
88021,119.30917,11.61445,78625,0,0
88333,119.31168,10.98195,78449,0,0
88334,119.31168,10.98445,78480,0,0
88335,119.31168,10.98695,78451,0,0
88336,119.31168,10.98945,78481,0,0
88337,119.31168,10.99195,78452,0,0
88338,119.31168,10.99445,78483,0,0
88339,119.31168,10.99695,78453,0,0
88340,119.31168,10.99945,78484,0,0
88341,119.31168,11.00195,78455,0,0
88342,119.31168,11.00445,78455,0,0
88343,119.31168,11.00695,78486,0,0
88344,119.31168,11.00945,78457,0,0
88345,119.31168,11.01195,78487,0,0
88346,119.31168,11.01445,78458,0,0
88347,119.31168,11.01695,78489,0,0
88348,119.31168,11.01945,78459,0,0
88349,119.31168,11.02195,78460,0,0
88350,119.31168,11.02445,78491,0,0
88351,119.31168,11.02695,78461,0,0
88352,119.31168,11.02945,78492,0,0
88353,119.31168,11.03195,78463,0,0
88354,119.31168,11.03445,78493,0,0
88355,119.31168,11.03695,78464,0,0
88356,119.31168,11.03945,78465,0,0
88357,119.31168,11.04195,78495,0,0
88358,119.31168,11.04445,78466,0,0
88359,119.31168,11.04695,78497,0,0
88360,119.31168,11.04945,78467,0,0
88361,119.31168,11.05195,78498,0,0
88362,119.31168,11.05445,78469,0,0
88363,119.31168,11.05695,78499,0,0
88364,119.31168,11.05945,78470,0,0
88365,119.31168,11.06195,78471,0,0
88366,119.31168,11.06445,78501,0,0
88367,119.31168,11.06695,78472,0,0
88368,119.31168,11.06945,78503,0,0
88369,119.31168,11.07195,78474,0,0
88370,119.31168,11.07445,78504,1,0
88371,119.31168,11.07695,78475,0,0
88372,119.31168,11.07945,78506,0,0
88373,119.31168,11.08195,78476,0,0
88374,119.31168,11.08445,78477,0,0
88375,119.31168,11.08695,78508,0,0
88376,119.31168,11.08945,78478,0,0
88377,119.31168,11.09195,78509,0,0
88378,119.31168,11.09445,78480,0,0
88379,119.31168,11.09695,78510,0,0
88380,119.31168,11.09945,78481,0,0
88381,119.31168,11.10195,78482,0,0
88382,119.31168,11.10445,78512,0,0
88383,119.31168,11.10695,78483,0,0
88384,119.31168,11.10945,78514,0,0
88385,119.31168,11.11195,78484,0,0
88386,119.31168,11.11445,78515,0,0
88387,119.31168,11.11695,78486,0,0
88388,119.31168,11.11945,78486,1,0
88389,119.31168,11.12195,78517,0,0
88390,119.31168,11.12445,78488,0,0
88391,119.31168,11.12695,78518,0,0
88392,119.31168,11.12945,78489,0,0
88393,119.31168,11.13195,78520,0,0
88394,119.31168,11.13445,78491,0,0
88395,119.31168,11.13695,78521,0,0
88396,119.31168,11.13945,78492,0,0
88397,119.31168,11.14195,78493,0,0
88398,119.31168,11.14445,78523,0,0
88399,119.31168,11.14695,78494,0,0
88400,119.31168,11.14945,78525,0,0
88401,119.31168,11.15195,78495,0,0
88402,119.31168,11.15445,78526,0,0
88403,119.31168,11.15695,78497,0,0
88404,119.31168,11.15945,78527,0,0
88405,119.31168,11.16195,78498,0,0
88406,119.31168,11.16445,78499,0,0
88407,119.31168,11.16695,78529,0,0
88408,119.31168,11.16945,78500,0,0
88409,119.31168,11.17195,78531,0,0
88410,119.31168,11.17445,78502,0,0
88411,119.31168,11.17695,78532,0,0
88412,119.31168,11.17945,78503,0,0
88413,119.31168,11.18195,78504,0,0
88414,119.31168,11.18445,78534,0,0
88415,119.31168,11.18695,78505,0,0
88416,119.31168,11.18945,78536,0,0
88417,119.31168,11.19195,78506,0,0
88418,119.31168,11.19445,78537,0,0
88419,119.31168,11.19695,78508,0,0
88420,119.31168,11.19945,78508,0,0
88421,119.31168,11.20195,78539,0,0
88422,119.31168,11.20445,78510,0,0
88423,119.31168,11.20695,78600,0,0
88424,119.31168,11.20945,78511,0,0
88425,119.31168,11.21195,78542,0,0
88426,119.31168,11.21445,78513,0,0
88427,119.31168,11.21695,78513,0,0
88428,119.31168,11.21945,78544,0,0
88429,119.31168,11.22195,78515,0,0
88430,119.31168,11.22445,78545,0,0
88431,119.31168,11.22695,78516,0,0
88432,119.31168,11.22945,78547,0,0
88433,119.31168,11.23195,78517,0,0
88434,119.31168,11.23445,78518,0,0
88435,119.31168,11.23695,78549,0,0
88436,119.31168,11.23945,78519,0,0
88437,119.31168,11.24195,78550,0,0
88438,119.31168,11.24445,78521,0,0
88439,119.31168,11.24695,78551,0,0
88440,119.31168,11.24945,78522,0,0
88441,119.31168,11.25195,78523,0,0
88442,119.31168,11.25445,78553,0,0
88443,119.31168,11.25695,78524,0,0
88444,119.31168,11.25945,78555,0,0
88445,119.31168,11.26195,78526,0,0
88446,119.31168,11.26445,78556,0,0
88447,119.31168,11.26695,78527,0,0
88448,119.31168,11.26945,78558,0,0
88449,119.31168,11.27195,78528,0,0
88450,119.31168,11.27445,78529,0,0
88451,119.31168,11.27695,78560,0,0
88452,119.31168,11.27945,78530,0,0
88453,119.31168,11.28195,78561,0,0
88454,119.31168,11.28445,78532,0,0
88455,119.31168,11.28695,78562,0,0
88456,119.31168,11.28945,78533,0,0
88457,119.31168,11.29195,78564,0,0
88458,119.31168,11.29445,78535,0,0
88459,119.31168,11.29695,78535,0,0
88460,119.31168,11.29945,78566,0,0
88461,119.31168,11.30195,78537,0,0
88462,119.31168,11.30445,78567,0,0
88463,119.31168,11.30695,78538,0,0
88464,119.31168,11.30945,78569,0,0
88465,119.31168,11.31195,78539,0,0
88466,119.31168,11.31445,78540,0,0
88467,119.31168,11.31695,78571,0,0
88468,119.31168,11.31945,78542,0,0
88469,119.31168,11.32195,78572,0,0
88470,119.31168,11.32445,78543,0,0
88471,119.31168,11.32695,78574,0,0
88472,119.31168,11.32945,78544,0,0
88473,119.31168,11.33195,78545,0,0
88474,119.31168,11.33445,78576,0,0
88475,119.31168,11.33695,78546,0,0
88476,119.31168,11.33945,78577,0,0
88477,119.31168,11.34195,78548,0,0
88478,119.31168,11.34445,78578,0,0
88479,119.31168,11.34695,78549,0,0
88480,119.31168,11.34945,78580,0,0
88481,119.31168,11.35195,78551,0,0
88482,119.31168,11.35445,78551,0,0
88483,119.31168,11.35695,78582,0,0
88484,119.31168,11.35945,78553,0,0
88485,119.31168,11.36195,78583,0,0
88486,119.31168,11.36445,78554,0,0
88487,119.31168,11.36695,78585,0,0
88488,119.31168,11.36945,78555,0,0
88489,119.31168,11.37195,78586,0,0
88490,119.31168,11.37445,78557,0,0
88491,119.31168,11.37695,78558,0,0
88492,119.31168,11.37945,78588,0,0
88493,119.31168,11.38195,78559,0,0
88494,119.31168,11.38445,78590,0,0
88495,119.31168,11.38695,78560,0,0
88496,119.31168,11.38945,78591,0,0
88497,119.31168,11.39195,78562,0,0
88498,119.31168,11.39445,78562,0,0
88499,119.31168,11.39695,78593,0,0
88500,119.31168,11.39945,78564,0,0
88501,119.31168,11.40195,78595,0,0
88502,119.31168,11.40445,78565,0,0
88503,119.31168,11.40695,78596,0,0
88504,119.31168,11.40945,78567,0,0
88505,119.31168,11.41195,78567,0,0
88506,119.31168,11.41445,78598,0,0
88507,119.31168,11.41695,78569,0,0
88508,119.31168,11.41945,78599,0,0
88509,119.31168,11.42195,78570,0,0
88510,119.31168,11.42445,78601,0,0
88511,119.31168,11.42695,78572,0,0
88512,119.31168,11.42945,78602,0,0
88513,119.31168,11.43195,78573,0,0
88514,119.31168,11.43445,78574,0,0
88515,119.31168,11.43695,78604,0,0
88516,119.31168,11.43945,78575,0,0
88517,119.31168,11.44195,78606,0,0
88518,119.31168,11.44445,78576,0,0
88519,119.31168,11.44695,78607,0,0
88520,119.31168,11.44945,78578,0,0
88521,119.31168,11.45195,78609,0,0
88522,119.31168,11.45445,78579,0,0
88523,119.31168,11.45695,78580,0,0
88524,119.31168,11.45945,78611,0,0
88525,119.31168,11.46195,78581,0,0
88526,119.31168,11.46445,78612,0,0
88527,119.31168,11.46695,78583,0,0
88528,119.31168,11.46945,78614,0,0
88529,119.31168,11.47195,78584,0,0
88530,119.31168,11.47445,78585,0,0
88531,119.31168,11.47695,78616,0,0
88532,119.31168,11.47945,78586,0,0
88533,119.31168,11.48195,78617,0,0
88534,119.31168,11.48445,78588,0,0
88535,119.31168,11.48695,78618,0,0
88536,119.31168,11.48945,78589,0,0
88537,119.31168,11.49195,78590,0,0
88538,119.31168,11.49445,78621,0,0
88539,119.31168,11.49695,78591,0,0
88540,119.31168,11.49945,78622,0,0
88541,119.31168,11.50195,78593,0,0
88542,119.31168,11.50445,78623,0,0
88543,119.31168,11.50695,78594,0,0
88544,119.31168,11.50945,78625,0,0
88545,119.31168,11.51195,78596,0,0
88546,119.31168,11.51445,78596,0,0
88547,119.31168,11.51695,78627,0,0
88548,119.31168,11.51945,78598,0,0
88549,119.31168,11.52195,78628,0,0
88550,119.31168,11.52445,78599,0,0
88551,119.31168,11.52695,78630,0,0
88552,119.31168,11.52945,78600,0,0
88553,119.31168,11.53195,78631,0,0
88554,119.31168,11.53445,78602,0,0
88555,119.31168,11.53695,78603,0,0
88556,119.31168,11.53945,78633,0,0
88557,119.31168,11.54195,78604,0,0
88558,119.31168,11.54445,78635,0,0
88559,119.31168,11.54695,78605,0,0
88560,119.31168,11.54945,78636,0,0
88561,119.31168,11.55195,78607,0,0
88562,119.31168,11.55445,78608,0,0
88563,119.31168,11.55695,78638,0,0
88564,119.31168,11.55945,78609,0,0
88565,119.31168,11.56195,78640,0,0
88566,119.31168,11.56445,78610,0,0
88567,119.31168,11.56695,78641,0,0
88568,119.31168,11.56945,78612,0,0
88569,119.31168,11.57195,78613,0,0
88570,119.31168,11.57445,78643,0,0
88571,119.31168,11.57695,78614,0,0
88572,119.31168,11.57945,78645,0,0
88573,119.31168,11.58195,78615,0,0
88574,119.31168,11.58445,78646,0,0
88575,119.31168,11.58695,78617,0,0
88576,119.31168,11.58945,78648,0,0
88577,119.31168,11.59195,78618,0,0
88578,119.31168,11.59445,78619,0,0
88579,119.31168,11.59695,78650,0,0
88580,119.31168,11.59945,78620,0,0
88581,119.31168,11.60195,78651,0,0
88582,119.31168,11.60445,78622,0,0
88583,119.31168,11.60695,78653,0,0
88584,119.31168,11.60945,78623,0,0
88585,119.31168,11.61195,78654,0,0
88586,119.31168,11.61445,78625,0,0
88898,119.31418,10.98195,78449,0,0
88899,119.31418,10.98445,78480,0,0
88900,119.31418,10.98695,78451,0,0
88901,119.31418,10.98945,78481,0,0
88902,119.31418,10.99195,78452,0,0
88903,119.31418,10.99445,78483,0,0
88904,119.31418,10.99695,78453,0,0
88905,119.31418,10.99945,78484,0,0
88906,119.31418,11.00195,78455,0,0
88907,119.31418,11.00445,78455,0,0
88908,119.31418,11.00695,78486,0,0
88909,119.31418,11.00945,78457,0,0
88910,119.31418,11.01195,78487,0,0
88911,119.31418,11.01445,78458,0,0
88912,119.31418,11.01695,78489,0,0
88913,119.31418,11.01945,78459,0,0
88914,119.31418,11.02195,78460,0,0
88915,119.31418,11.02445,78491,0,0
88916,119.31418,11.02695,78461,0,0
88917,119.31418,11.02945,78492,1,0
88918,119.31418,11.03195,78463,0,0
88919,119.31418,11.03445,78493,0,0
88920,119.31418,11.03695,78464,0,0
88921,119.31418,11.03945,78465,0,0
88922,119.31418,11.04195,78495,0,0
88923,119.31418,11.04445,78466,0,0
88924,119.31418,11.04695,78497,0,0
88925,119.31418,11.04945,78467,0,0
88926,119.31418,11.05195,78498,0,0
88927,119.31418,11.05445,78469,0,0
88928,119.31418,11.05695,78499,0,0
88929,119.31418,11.05945,78470,0,0
88930,119.31418,11.06195,78471,0,0
88931,119.31418,11.06445,78501,0,0
88932,119.31418,11.06695,78472,0,0
88933,119.31418,11.06945,78503,0,0
88934,119.31418,11.07195,78474,0,0
88935,119.31418,11.07445,78504,0,0
88936,119.31418,11.07695,78475,0,0
88937,119.31418,11.07945,78506,0,0
88938,119.31418,11.08195,78476,0,0
88939,119.31418,11.08445,78477,0,0
88940,119.31418,11.08695,78508,0,0
88941,119.31418,11.08945,78478,0,0
88942,119.31418,11.09195,78509,0,0
88943,119.31418,11.09445,78480,0,0
88944,119.31418,11.09695,78510,0,0
88945,119.31418,11.09945,78481,0,0
88946,119.31418,11.10195,78482,0,0
88947,119.31418,11.10445,78512,0,0
88948,119.31418,11.10695,78483,0,0
88949,119.31418,11.10945,78514,0,0
88950,119.31418,11.11195,78484,0,0
88951,119.31418,11.11445,78515,0,0
88952,119.31418,11.11695,78486,0,0
88953,119.31418,11.11945,78486,0,0
88954,119.31418,11.12195,78517,0,0
88955,119.31418,11.12445,78488,0,0
88956,119.31418,11.12695,78518,0,0
88957,119.31418,11.12945,78489,0,0
88958,119.31418,11.13195,78520,0,0
88959,119.31418,11.13445,78491,0,0
88960,119.31418,11.13695,78521,0,0
88961,119.31418,11.13945,78492,0,0
88962,119.31418,11.14195,78493,0,0
88963,119.31418,11.14445,78523,0,0
88964,119.31418,11.14695,78494,0,0
88965,119.31418,11.14945,78525,0,0
88966,119.31418,11.15195,78495,0,0
88967,119.31418,11.15445,78526,0,0
88968,119.31418,11.15695,78497,0,0
88969,119.31418,11.15945,78527,0,0
88970,119.31418,11.16195,78498,0,0
88971,119.31418,11.16445,78499,0,0
88972,119.31418,11.16695,78529,0,0
88973,119.31418,11.16945,78500,0,0
88974,119.31418,11.17195,78531,0,0
88975,119.31418,11.17445,78502,0,0
88976,119.31418,11.17695,78532,0,0
88977,119.31418,11.17945,78503,0,0
88978,119.31418,11.18195,78504,0,0
88979,119.31418,11.18445,78534,0,0
88980,119.31418,11.18695,78505,0,0
88981,119.31418,11.18945,78536,0,0
88982,119.31418,11.19195,78506,0,0
88983,119.31418,11.19445,78537,0,0
88984,119.31418,11.19695,78508,0,0
88985,119.31418,11.19945,78508,0,0
88986,119.31418,11.20195,78539,0,0
88987,119.31418,11.20445,78510,0,0
88988,119.31418,11.20695,78600,0,0
88989,119.31418,11.20945,78511,0,0
88990,119.31418,11.21195,78542,0,0
88991,119.31418,11.21445,78513,0,0
88992,119.31418,11.21695,78513,0,0
88993,119.31418,11.21945,78544,0,0
88994,119.31418,11.22195,78515,0,0
88995,119.31418,11.22445,78545,0,0
88996,119.31418,11.22695,78516,0,0
88997,119.31418,11.22945,78547,0,0
88998,119.31418,11.23195,78517,0,0
88999,119.31418,11.23445,78518,0,0
89000,119.31418,11.23695,78549,0,0
89001,119.31418,11.23945,78519,0,0
89002,119.31418,11.24195,78550,0,0
89003,119.31418,11.24445,78521,0,0
89004,119.31418,11.24695,78551,0,0
89005,119.31418,11.24945,78522,0,0
89006,119.31418,11.25195,78523,0,0
89007,119.31418,11.25445,78553,0,0
89008,119.31418,11.25695,78524,0,0
89009,119.31418,11.25945,78555,0,0
89010,119.31418,11.26195,78526,0,0
89011,119.31418,11.26445,78556,0,0
89012,119.31418,11.26695,78527,0,0
89013,119.31418,11.26945,78558,0,0
89014,119.31418,11.27195,78528,0,0
89015,119.31418,11.27445,78529,0,0
89016,119.31418,11.27695,78560,0,0
89017,119.31418,11.27945,78530,0,0
89018,119.31418,11.28195,78561,0,0
89019,119.31418,11.28445,78532,0,0
89020,119.31418,11.28695,78562,0,0
89021,119.31418,11.28945,78533,0,0
89022,119.31418,11.29195,78564,0,0
89023,119.31418,11.29445,78535,0,0
89024,119.31418,11.29695,78535,0,0
89025,119.31418,11.29945,78566,0,0
89026,119.31418,11.30195,78537,0,0
89027,119.31418,11.30445,78567,0,0
89028,119.31418,11.30695,78538,0,0
89029,119.31418,11.30945,78569,0,0
89030,119.31418,11.31195,78539,0,0
89031,119.31418,11.31445,78540,0,0
89032,119.31418,11.31695,78571,0,0
89033,119.31418,11.31945,78542,0,0
89034,119.31418,11.32195,78572,0,0
89035,119.31418,11.32445,78543,0,0
89036,119.31418,11.32695,78574,0,0
89037,119.31418,11.32945,78544,0,0
89038,119.31418,11.33195,78545,0,0
89039,119.31418,11.33445,78576,0,0
89040,119.31418,11.33695,78546,0,0
89041,119.31418,11.33945,78577,0,0
89042,119.31418,11.34195,78548,0,0
89043,119.31418,11.34445,78578,0,0
89044,119.31418,11.34695,78549,0,0
89045,119.31418,11.34945,78580,0,0
89046,119.31418,11.35195,78551,0,0
89047,119.31418,11.35445,78551,0,0
89048,119.31418,11.35695,78582,0,0
89049,119.31418,11.35945,78553,0,0
89050,119.31418,11.36195,78583,0,0
89051,119.31418,11.36445,78554,0,0
89052,119.31418,11.36695,78585,0,0
89053,119.31418,11.36945,78555,0,0
89054,119.31418,11.37195,78586,0,0
89055,119.31418,11.37445,78557,0,0
89056,119.31418,11.37695,78558,0,0
89057,119.31418,11.37945,78588,0,0
89058,119.31418,11.38195,78559,0,0
89059,119.31418,11.38445,78590,0,0
89060,119.31418,11.38695,78560,0,0
89061,119.31418,11.38945,78591,0,0
89062,119.31418,11.39195,78562,0,0
89063,119.31418,11.39445,78562,0,0
89064,119.31418,11.39695,78593,0,0
89065,119.31418,11.39945,78564,0,0
89066,119.31418,11.40195,78595,0,0
89067,119.31418,11.40445,78565,0,0
89068,119.31418,11.40695,78596,0,0
89069,119.31418,11.40945,78567,0,0
89070,119.31418,11.41195,78567,0,0
89071,119.31418,11.41445,78598,0,0
89072,119.31418,11.41695,78569,0,0
89073,119.31418,11.41945,78599,0,0
89074,119.31418,11.42195,78570,0,0
89075,119.31418,11.42445,78601,0,0
89076,119.31418,11.42695,78572,0,0
89077,119.31418,11.42945,78602,0,0
89078,119.31418,11.43195,78573,0,0
89079,119.31418,11.43445,78574,0,0
89080,119.31418,11.43695,78604,0,0
89081,119.31418,11.43945,78575,0,0
89082,119.31418,11.44195,78606,0,0
89083,119.31418,11.44445,78576,0,0
89084,119.31418,11.44695,78607,0,0
89085,119.31418,11.44945,78578,0,0
89086,119.31418,11.45195,78609,0,0
89087,119.31418,11.45445,78579,0,0
89088,119.31418,11.45695,78580,0,0
89089,119.31418,11.45945,78611,0,0
89090,119.31418,11.46195,78581,0,0
89091,119.31418,11.46445,78612,0,0
89092,119.31418,11.46695,78583,0,0
89093,119.31418,11.46945,78614,0,0
89094,119.31418,11.47195,78584,0,0
89095,119.31418,11.47445,78585,0,0
89096,119.31418,11.47695,78616,0,0
89097,119.31418,11.47945,78586,0,0
89098,119.31418,11.48195,78617,0,0
89099,119.31418,11.48445,78588,0,0
89100,119.31418,11.48695,78618,0,0
89101,119.31418,11.48945,78589,0,0
89102,119.31418,11.49195,78590,0,0
89103,119.31418,11.49445,78621,0,0
89104,119.31418,11.49695,78591,0,0
89105,119.31418,11.49945,78622,0,0
89106,119.31418,11.50195,78593,0,0
89107,119.31418,11.50445,78623,0,0
89108,119.31418,11.50695,78594,0,0
89109,119.31418,11.50945,78625,0,0
89110,119.31418,11.51195,78596,0,0
89111,119.31418,11.51445,78596,0,0
89112,119.31418,11.51695,78627,0,0
89113,119.31418,11.51945,78598,0,0
89114,119.31418,11.52195,78628,0,0
89115,119.31418,11.52445,78599,0,0
89116,119.31418,11.52695,78630,0,0
89117,119.31418,11.52945,78600,0,0
89118,119.31418,11.53195,78631,0,0
89119,119.31418,11.53445,78602,0,0
89120,119.31418,11.53695,78603,0,0
89121,119.31418,11.53945,78633,0,0
89122,119.31418,11.54195,78604,0,0
89123,119.31418,11.54445,78635,0,0
89124,119.31418,11.54695,78605,0,0
89125,119.31418,11.54945,78636,0,0
89126,119.31418,11.55195,78607,0,0
89127,119.31418,11.55445,78608,0,0
89128,119.31418,11.55695,78638,0,0
89129,119.31418,11.55945,78609,0,0
89130,119.31418,11.56195,78640,0,0
89131,119.31418,11.56445,78610,0,0
89132,119.31418,11.56695,78641,0,0
89133,119.31418,11.56945,78612,0,0
89134,119.31418,11.57195,78613,0,0
89135,119.31418,11.57445,78643,0,0
89136,119.31418,11.57695,78614,0,0
89137,119.31418,11.57945,78645,0,0
89138,119.31418,11.58195,78615,0,0
89139,119.31418,11.58445,78646,0,0
89140,119.31418,11.58695,78617,0,0
89141,119.31418,11.58945,78648,0,0
89142,119.31418,11.59195,78618,0,0
89143,119.31418,11.59445,78619,0,0
89144,119.31418,11.59695,78650,0,0
89145,119.31418,11.59945,78620,0,0
89146,119.31418,11.60195,78651,0,0
89147,119.31418,11.60445,78622,0,0
89148,119.31418,11.60695,78653,0,0
89149,119.31418,11.60945,78623,0,0
89150,119.31418,11.61195,78654,0,0
89151,119.31418,11.61445,78625,0,0
89463,119.31668,10.98195,78449,0,0
89464,119.31668,10.98445,78480,0,0
89465,119.31668,10.98695,78451,0,0
89466,119.31668,10.98945,78481,0,0
89467,119.31668,10.99195,78452,0,0
89468,119.31668,10.99445,78483,0,0
89469,119.31668,10.99695,78453,0,0
89470,119.31668,10.99945,78484,0,0
89471,119.31668,11.00195,78455,0,0
89472,119.31668,11.00445,78455,0,0
89473,119.31668,11.00695,78486,0,0
89474,119.31668,11.00945,78457,0,0
89475,119.31668,11.01195,78487,0,0
89476,119.31668,11.01445,78458,0,0
89477,119.31668,11.01695,78489,0,0
89478,119.31668,11.01945,78459,0,0
89479,119.31668,11.02195,78460,0,0
89480,119.31668,11.02445,78491,0,0
89481,119.31668,11.02695,78461,0,0
89482,119.31668,11.02945,78492,0,0
89483,119.31668,11.03195,78463,0,0
89484,119.31668,11.03445,78493,0,0
89485,119.31668,11.03695,78464,0,0
89486,119.31668,11.03945,78465,0,0
89487,119.31668,11.04195,78495,0,0
89488,119.31668,11.04445,78466,0,0
89489,119.31668,11.04695,78497,0,0
89490,119.31668,11.04945,78467,0,0
89491,119.31668,11.05195,78498,0,0
89492,119.31668,11.05445,78469,0,0
89493,119.31668,11.05695,78499,0,0
89494,119.31668,11.05945,78470,0,0
89495,119.31668,11.06195,78471,0,0
89496,119.31668,11.06445,78501,0,0
89497,119.31668,11.06695,78472,0,0
89498,119.31668,11.06945,78503,0,0
89499,119.31668,11.07195,78474,0,0
89500,119.31668,11.07445,78504,0,0
89501,119.31668,11.07695,78475,0,0
89502,119.31668,11.07945,78506,0,0
89503,119.31668,11.08195,78476,0,0
89504,119.31668,11.08445,78477,0,0
89505,119.31668,11.08695,78508,0,0
89506,119.31668,11.08945,78478,0,0
89507,119.31668,11.09195,78509,0,0
89508,119.31668,11.09445,78480,0,0
89509,119.31668,11.09695,78510,0,0
89510,119.31668,11.09945,78481,0,0
89511,119.31668,11.10195,78482,0,0
89512,119.31668,11.10445,78512,0,0
89513,119.31668,11.10695,78483,0,0
89514,119.31668,11.10945,78514,0,0
89515,119.31668,11.11195,78484,0,0
89516,119.31668,11.11445,78515,0,0
89517,119.31668,11.11695,78486,0,0
89518,119.31668,11.11945,78486,0,0
89519,119.31668,11.12195,78517,0,0
89520,119.31668,11.12445,78488,0,0
89521,119.31668,11.12695,78518,0,0
89522,119.31668,11.12945,78489,0,0
89523,119.31668,11.13195,78520,0,0
89524,119.31668,11.13445,78491,0,0
89525,119.31668,11.13695,78521,0,0
89526,119.31668,11.13945,78492,0,0
89527,119.31668,11.14195,78493,0,0
89528,119.31668,11.14445,78523,0,0
89529,119.31668,11.14695,78494,0,0
89530,119.31668,11.14945,78525,0,0
89531,119.31668,11.15195,78495,0,0
89532,119.31668,11.15445,78526,0,0
89533,119.31668,11.15695,78497,0,0
89534,119.31668,11.15945,78527,0,0
89535,119.31668,11.16195,78498,0,0
89536,119.31668,11.16445,78499,0,0
89537,119.31668,11.16695,78529,0,0
89538,119.31668,11.16945,78500,0,0
89539,119.31668,11.17195,78531,0,0
89540,119.31668,11.17445,78502,0,0
89541,119.31668,11.17695,78532,0,0
89542,119.31668,11.17945,78503,0,0
89543,119.31668,11.18195,78504,0,0
89544,119.31668,11.18445,78534,0,0
89545,119.31668,11.18695,78505,0,0
89546,119.31668,11.18945,78536,0,0
89547,119.31668,11.19195,78506,0,0
89548,119.31668,11.19445,78537,0,0
89549,119.31668,11.19695,78508,0,0
89550,119.31668,11.19945,78508,0,0
89551,119.31668,11.20195,78539,0,0
89552,119.31668,11.20445,78510,0,0
89553,119.31668,11.20695,78600,0,0
89554,119.31668,11.20945,78511,0,0
89555,119.31668,11.21195,78542,0,0
89556,119.31668,11.21445,78513,0,0
89557,119.31668,11.21695,78513,0,0
89558,119.31668,11.21945,78544,0,0
89559,119.31668,11.22195,78515,0,0
89560,119.31668,11.22445,78545,0,0
89561,119.31668,11.22695,78516,0,0
89562,119.31668,11.22945,78547,0,0
89563,119.31668,11.23195,78517,0,0
89564,119.31668,11.23445,78518,0,0
89565,119.31668,11.23695,78549,0,0
89566,119.31668,11.23945,78519,0,0
89567,119.31668,11.24195,78550,0,0
89568,119.31668,11.24445,78521,0,0
89569,119.31668,11.24695,78551,0,0
89570,119.31668,11.24945,78522,0,0
89571,119.31668,11.25195,78523,0,0
89572,119.31668,11.25445,78553,0,0
89573,119.31668,11.25695,78524,0,0
89574,119.31668,11.25945,78555,0,0
89575,119.31668,11.26195,78526,0,0
89576,119.31668,11.26445,78556,0,0
89577,119.31668,11.26695,78527,0,0
89578,119.31668,11.26945,78558,0,0
89579,119.31668,11.27195,78528,0,0
89580,119.31668,11.27445,78529,0,0
89581,119.31668,11.27695,78560,0,0
89582,119.31668,11.27945,78530,0,0
89583,119.31668,11.28195,78561,0,0
89584,119.31668,11.28445,78532,0,0
89585,119.31668,11.28695,78562,0,0
89586,119.31668,11.28945,78533,0,0
89587,119.31668,11.29195,78564,0,0
89588,119.31668,11.29445,78535,0,0
89589,119.31668,11.29695,78535,0,0
89590,119.31668,11.29945,78566,0,0
89591,119.31668,11.30195,78537,0,0
89592,119.31668,11.30445,78567,0,0
89593,119.31668,11.30695,78538,0,0
89594,119.31668,11.30945,78569,0,0
89595,119.31668,11.31195,78539,0,0
89596,119.31668,11.31445,78540,0,0
89597,119.31668,11.31695,78571,0,0
89598,119.31668,11.31945,78542,0,0
89599,119.31668,11.32195,78572,0,0
89600,119.31668,11.32445,78543,0,0
89601,119.31668,11.32695,78574,0,0
89602,119.31668,11.32945,78544,0,0
89603,119.31668,11.33195,78545,0,0
89604,119.31668,11.33445,78576,0,0
89605,119.31668,11.33695,78546,0,0
89606,119.31668,11.33945,78577,0,0
89607,119.31668,11.34195,78548,0,0
89608,119.31668,11.34445,78578,0,0
89609,119.31668,11.34695,78549,0,0
89610,119.31668,11.34945,78580,0,0
89611,119.31668,11.35195,78551,0,0
89612,119.31668,11.35445,78551,0,0
89613,119.31668,11.35695,78582,0,0
89614,119.31668,11.35945,78553,0,0
89615,119.31668,11.36195,78583,0,0
89616,119.31668,11.36445,78554,0,0
89617,119.31668,11.36695,78585,0,0
89618,119.31668,11.36945,78555,0,0
89619,119.31668,11.37195,78586,0,0
89620,119.31668,11.37445,78557,0,0
89621,119.31668,11.37695,78558,0,0
89622,119.31668,11.37945,78588,0,0
89623,119.31668,11.38195,78559,0,0
89624,119.31668,11.38445,78590,0,0
89625,119.31668,11.38695,78560,0,0
89626,119.31668,11.38945,78591,0,0
89627,119.31668,11.39195,78562,0,0
